"","country_name","cleaned_region_x","year","avg_gini","im_ratio","ed_ratio","flag","country_y","interp_gini","interp_im","interp_ed","delta_gini","avg_gini_period","delta_im","avg_im_period","delta_ed","avg_ed_period","predicted_region","country.x","country_code","nutslevel","nuts2","regionname","type","party_abbreviation","party_english","party_native","partyfacts_id","partyvote","electorate","totalvote","validvote","cleaned_region_y","country.y","dataset_key","dataset_party_id","name_short","name","name_english","year_first","year_last","share","share_year","description","comment","created","modified","external_id","linked","country","oecdmember","eumember","edate","date","partyname","partyabbrev","parfam","candidatename","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm","perc_vote","imm_sum","perc_im","socdem_sum","perc_socdem"
"625","Germany","bremen",2009,0.325,1.56,0.599,1,"de",0.325,1.56,0.599,-0.038,0.316333333333333,0,1.2355,0.0529999999999999,0.555166666666667,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","SPD","Social Democratic Party of Germany","Sozialdemokratische Partei Deutschlands",383,102419,487978,343027,338611,"bremen","DEU","manifesto",41320,"SPD","Sozialdemokratische Partei Deutschlands","Social Democratic Party of Germany",1949,2017,45.9,1972,NA,"","2013-01-01T18:17:14.259Z","2021-03-12T10:13:38.460026Z",1671,"2013-01-01T18:34:05.600Z",41,10,10,"27/09/2009",200909,"Social Democratic Party of Germany","SPD",30,NA,805,2,2009,NA,NA,23.035,0,NA,146,622,1,30,"2023-1",2208,0.362,0.408,0.045,0,0.408,1.042,0.77,4.212,3.306,0,0.136,2.853,3.442,0.453,0,0.362,0.226,3.034,0.045,2.989,0.77,0.589,9.239,0.725,0.589,0,0.136,4.937,0.181,0.634,7.156,0.272,0.543,0.543,0,0.181,5.254,2.627,13.27,2.717,0.045,5.072,0,0.226,0.453,1.178,0.136,3.487,2.491,1.178,0,6.431,0,0.317,0.136,2.219,2.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.297,10.236,1.313,15.987,1.857,"2023a","4BCI6N",29.8574164715897,0.226,6.74777612257927,19.565,584.160353266652
"626","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","AFD","Alternative for Germany","Alternative fur Deutschland",1976,12307,483823,333022,329412,"bremen","DEU","manifesto",41953,"AfD","Alternative für Deutschland","Alternative for Germany",2013,2017,12.6,2017,NA,"","2014-02-08T21:29:08.921343Z","2021-03-12T10:13:38.397723Z",3577,"2014-02-09T22:03:38.225197Z",41,10,10,"22/09/2013",201309,"Alternative for Germany","AfD",70,NA,304,4,2013,0.917,0.848,4.7,0,NA,0,631,1,71,"2023-1",73,1.37,0,0,0,0,0,0,2.74,1.37,0,13.699,4.11,17.808,0,0,0,1.37,12.329,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,12.329,0,1.37,0,0,8.219,2.74,0,5.479,0,2.74,0,5.479,0,0,0,1.37,1.37,0,0,0,0,1.37,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.74,0,13.699,10.959,0,"2023a","8A3DJY",3.69555164523665,4.11,15.1887172619226,2.74,10.1258115079484
"627","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","DIE LINKE","The Left","Die Linke",1545,33284,483823,333022,329412,"bremen","DEU","manifesto",41223,"LINKE","Die Linke","The Left",2009,2017,11.9,2009,NA,"","2014-02-08T21:29:16.792396Z","2021-03-12T10:13:38.425519Z",3708,"2014-02-15T21:50:28.594209Z",41,10,10,"22/09/2013",201309,"The Left","LINKE",20,NA,304,4,2013,0.917,0.848,8.6,0,NA,64,631,1,71,"2023-1",2472,0.769,0,0,0.243,0,3.519,1.092,1.335,0.485,0,0.607,4.045,7.362,0.081,0.324,0.688,0.364,1.659,0.485,3.883,0.162,0.971,3.317,0.283,0.364,0.445,0,1.214,0.809,0.162,3.398,2.225,3.277,0.526,0.93,2.346,5.057,2.184,14.361,9.628,0.04,2.427,0,0,0.324,0.243,2.104,0.526,0.769,0.688,0,10.639,0,0.485,0.121,1.618,1.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34.547,5.825,0.688,23.989,4.612,"2023a","EF1WR2",9.99453489559248,0,0,28.276,282.605468707773
"628","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","FDP","Free Democratic Party","Freie Demokratische Partei",573,11204,483823,333022,329412,"bremen","DEU","manifesto",41420,"FDP","Freie Demokratische Partei","Free Democratic Party",1949,2017,14.6,2009,NA,"","2013-01-01T18:18:22.465Z","2021-03-12T10:13:38.431129Z",1996,"2013-01-01T18:34:03.352Z",41,10,10,"22/09/2013",201309,"Free Democratic Party","FDP",40,NA,304,4,2013,0.917,0.848,4.8,0,NA,0,631,1,71,"2023-1",2579,0.737,0.078,0,0.039,0.504,0.698,0.427,4.808,1.59,0,0.969,9.888,3.063,0.078,0.078,1.939,0.349,8.026,0.233,4.188,3.877,3.412,4.963,0,0.814,0,1.047,1.28,0.31,1.241,7.367,0.039,0.039,5.545,0,1.241,3.722,1.551,3.684,1.667,1.9,3.102,0.388,1.9,0.078,0.31,1.629,0.814,1.706,1.861,0.271,2.288,0.271,0.698,0.349,1.086,1.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.036,5.002,9.422,5.351,1.124,"2023a","HCXG3I",3.36434229570419,2.171,7.30398712397379,9.267,31.1773600542907
"629","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","GRUNE","Alliance 90 / Greens","Bundnis 90 / Die Grunen",1816,40014,483823,333022,329412,"bremen","DEU","manifesto",41113,"90/Greens","Bündnis‘90/Die Grünen","Alliance‘90/Greens",1994,2017,10.7,2009,NA,"","2013-01-01T18:18:28.743Z","2021-03-12T10:13:38.409588Z",2026,"2013-01-01T18:34:00.783Z",41,10,10,"22/09/2013",201309,"Alliance‘90/Greens","90/Greens",10,NA,304,4,2013,0.917,0.848,8.444,0,NA,63,631,1,90,"2023-1",5430,0.884,0.092,0.018,0.018,0.203,1.087,0.976,2.707,2.652,0,0.147,5.101,6.943,0.11,0.129,1.621,0.258,3.904,0.497,2.615,0.552,1.215,6.151,0.092,0.129,0.074,0.166,1.289,0.368,0.092,4.438,0.552,0.313,1.473,0,3.37,10.516,2.818,11.326,6.501,0.129,3.333,0,0.313,0.718,0.295,2.376,0.884,1.344,0.829,0,5.249,0,0.313,0,1.013,1.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.595,6.796,2.026,17.827,2.081,"2023a","PAIXRY",12.0154224045258,0.313,3.76082721261658,18.987,228.136825194732
"630","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","PIRATEN","German Pirate Party","Piratenpartei Deutschland",1287,8455,483823,333022,329412,"bremen","DEU","manifesto",41952,"","Piraten","Pirates",2013,2013,2.2,2013,NA,"","2014-02-08T21:29:08.772582Z","2021-03-12T10:13:38.456796Z",3572,"2014-02-09T15:39:09.796696Z",41,10,10,"22/09/2013",201309,"Pirates","",95,NA,304,4,2013,0.917,0.848,2.2,0,NA,0,631,1,71,"2023-1",1794,2.174,0,0,0,0,1.394,0.279,0.836,0.334,0,0.78,18.506,8.751,0.669,0.334,0,0.167,3.512,4.236,0.223,0.78,0.167,7.302,0,0.167,0,0.056,0,0.111,0.056,4.515,1.059,0.279,0.111,0,1.616,5.797,1.895,9.532,5.407,0.056,5.184,0,0,0.056,0.613,2.174,0.167,1.226,2.007,0,4.738,0,0.39,0,1.672,0.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.653,8.361,0.892,14.939,1.672,"2023a","G519T9",2.53887130579962,0,0,18.617,47.2661671000715
"631","Germany","bremen",2013,0.31,1.09,1.08,1,"de",0.31,1.09,1.08,-0.015,0.315428571428571,-0.47,1.21471428571429,0.481,0.630142857142857,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","SPD","Social Democratic Party of Germany","Sozialdemokratische Partei Deutschlands",383,117204,483823,333022,329412,"bremen","DEU","manifesto",41320,"SPD","Sozialdemokratische Partei Deutschlands","Social Democratic Party of Germany",1949,2017,45.9,1972,NA,"","2013-01-01T18:17:14.259Z","2021-03-12T10:13:38.460026Z",1671,"2013-01-01T18:34:05.600Z",41,10,10,"22/09/2013",201309,"Social Democratic Party of Germany","SPD",30,NA,304,4,2013,0.917,0.848,25.7,0,NA,193,631,1,71,"2023-1",2898,0.863,0.104,0,0.138,0.207,0.621,0.863,2.864,2.622,0.035,0.414,2.588,4.451,0.173,0.207,2.519,0.725,1.035,0.414,2.692,0.794,2.968,7.867,0.104,0.242,0.035,0,0.863,0.483,1.173,7.453,1.035,0.656,1.07,0,1.035,4.348,1.863,9.351,10.041,0.242,4.796,0,1.001,0.104,0.345,0.966,2.312,3.244,1.173,0.242,7.729,0,0.518,0.069,0.414,1.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.568,9.006,1.863,19.393,1.484,"2023a","LLIKND",35.1940712625592,1.243,43.7462305793611,27.294,960.586981040292
"632","Germany","bremen",2017,0.334,1.56,0.592,1,"de",0.334,1.56,0.592,0.024,0.31775,0.47,1.257875,-0.488,0.625375,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","AFD","Alternative for Germany","Alternative fur Deutschland",1976,33244,474151,335919,332323,"bremen","DEU","manifesto",41953,"AfD","Alternative für Deutschland","Alternative for Germany",2013,2017,12.6,2017,NA,"","2014-02-08T21:29:08.921343Z","2021-03-12T10:13:38.397723Z",3577,"2014-02-09T22:03:38.225197Z",41,10,10,"24/09/2017",201709,"Alternative for Germany","AfD",70,NA,336,5,2017,0.739,0.672,12.637,0,NA,94,709,1,121,"2023-1",1004,0.199,0,0,0.1,1.992,0,0.199,2.092,0,3.984,5.876,5.08,4.084,0.199,0,1.195,0.996,1.793,4.482,0.398,4.084,2.291,3.984,0,0.199,1.195,0,0.498,0,1.394,3.586,1.494,0.598,1.992,0,0,1.494,0.1,2.59,3.586,0,2.888,0,12.351,0,7.769,0.598,3.884,0.398,0.199,6.175,2.789,0,0.996,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4.98,0.1,0.996,0,0,3.088,0.1,0,0,0,0.299,0,0,0,4.382,7.968,0,0,3.884,0.1,0.398,0,0.199,0,0,2.191,3.984,0,0.996,0,17.43,5.478,6.076,6.175,0.199,"2023a","9DRN9H",9.89643336637701,18.526,183.341324545501,13.048,129.128662564487
"633","Germany","bremen",2017,0.334,1.56,0.592,1,"de",0.334,1.56,0.592,0.024,0.31775,0.47,1.257875,-0.488,0.625375,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","DIE LINKE","The Left","Die Linke",1545,44629,474151,335919,332323,"bremen","DEU","manifesto",41223,"LINKE","Die Linke","The Left",2009,2017,11.9,2009,NA,"","2014-02-08T21:29:16.792396Z","2021-03-12T10:13:38.425519Z",3708,"2014-02-15T21:50:28.594209Z",41,10,10,"24/09/2017",201709,"The Left","LINKE",20,NA,336,5,2017,0.739,0.672,9.238,0,NA,69,709,1,121,"2023-1",3939,0.914,0.051,0,0.279,0,2.412,2.082,1.32,1.092,0.025,0.025,3.707,5.382,0,0,2.412,0.381,0.279,0.812,0.178,0,0.178,3.097,0,2.488,0.457,0,0,0.076,0.051,2.843,8.429,1.98,0,0.127,3.427,3.275,1.269,20.284,11.221,0,2.818,0,0,1.015,0,0.889,0.559,2.082,2.412,0,9.139,0,0.381,0,0,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,0.152,1.32,2.386,4.798,0,0,0.584,0.178,0,0,0,0,0,0.102,3.326,0,0,0.685,0.33,0.559,0.584,2.082,0,0.025,2.386,0,0,0,0,0.381,0,-41.914,11.526,0,31.505,4.494,"2023a","7NI3PZ",13.2856432651919,0,0,32.546,432.394545708936
"634","Germany","bremen",2017,0.334,1.56,0.592,1,"de",0.334,1.56,0.592,0.024,0.31775,0.47,1.257875,-0.488,0.625375,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","FDP","Free Democratic Party","Freie Demokratische Partei",573,31056,474151,335919,332323,"bremen","DEU","manifesto",41420,"FDP","Freie Demokratische Partei","Free Democratic Party",1949,2017,14.6,2009,NA,"","2013-01-01T18:18:22.465Z","2021-03-12T10:13:38.431129Z",1996,"2013-01-01T18:34:03.352Z",41,10,10,"24/09/2017",201709,"Free Democratic Party","FDP",40,NA,336,5,2017,0.739,0.672,10.748,0,NA,80,709,1,121,"2023-1",2077,1.493,0.048,0,0,0.818,0.241,0.818,4.237,6.596,0.048,0,9.34,2.937,0.53,0,1.204,0.626,2.841,0,0.385,6.885,5.826,7.607,0,0.144,0,0.722,0,0.096,2.359,8.666,0.193,0,1.685,0,0.722,1.733,0.963,6.115,3.948,1.252,5.104,0,0.674,1.011,0,0.626,2.744,0.433,1.589,0.048,5.633,0,0.578,0.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.944,1.396,2.792,0,0.096,0.048,0.385,0,0,0,0,0,0,0.722,0.578,0.096,0,1.011,2.744,0.337,0.433,0,0.096,1.493,0,0,0.048,0,0.578,0,0.578,7.8,8.57,10.063,1.059,"2023a","XQLZLS",9.24508586891483,0.722,6.67495199735651,17.477,161.576365731024
"635","Germany","bremen",2017,0.334,1.56,0.592,1,"de",0.334,1.56,0.592,0.024,0.31775,0.47,1.257875,-0.488,0.625375,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","GRUNE","Alliance 90 / Greens","Bundnis 90 / Die Grunen",1816,36733,474151,335919,332323,"bremen","DEU","manifesto",41113,"90/Greens","Bündnis‘90/Die Grünen","Alliance‘90/Greens",1994,2017,10.7,2009,NA,"","2013-01-01T18:18:28.743Z","2021-03-12T10:13:38.409588Z",2026,"2013-01-01T18:34:00.783Z",41,10,10,"24/09/2017",201709,"Alliance‘90/Greens","90/Greens",10,NA,336,5,2017,0.739,0.672,8.94,0,NA,67,709,1,121,"2023-1",3875,1.471,0.077,0.026,0.206,0.31,0.671,0.852,4.026,4.155,0.077,0.026,6.013,4.568,0.645,0,1.11,0.465,0.387,0.49,0.465,0.052,1.548,5.368,0,0.284,0,0,0,0.026,0.361,4.594,4.361,0.026,0.077,0,7.794,8.903,1.161,13.445,5.6,0,2.245,0,0.155,1.29,0,1.445,2.323,1.755,3.948,0,6.477,0,0.697,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026,0.181,2.168,3.845,4.465,0,0,0.103,0.465,0,0,0,0,0,0,7.794,0.129,0.026,0,1.29,2.323,0.206,1.755,0,0.335,3.613,0,0,0,0,0.697,0,-21.058,9.729,0.129,19.045,1.548,"2023a","KO6KWM",10.9350766107306,0.155,1.69493687466324,21.832,238.73459256547
"636","Germany","bremen",2017,0.334,1.56,0.592,1,"de",0.334,1.56,0.592,0.024,0.31775,0.47,1.257875,-0.488,0.625375,"bremen","Germany","DE",2,"DE50","Bremen","Parliament","SPD","Social Democratic Party of Germany","Sozialdemokratische Partei Deutschlands",383,88944,474151,335919,332323,"bremen","DEU","manifesto",41320,"SPD","Sozialdemokratische Partei Deutschlands","Social Democratic Party of Germany",1949,2017,45.9,1972,NA,"","2013-01-01T18:17:14.259Z","2021-03-12T10:13:38.460026Z",1671,"2013-01-01T18:34:05.600Z",41,10,10,"24/09/2017",201709,"Social Democratic Party of Germany","SPD",30,NA,336,5,2017,0.739,0.672,20.508,0,NA,153,709,1,121,"2023-1",2643,0.605,0.038,0,0,0.681,1.059,1.627,5.032,4.465,0.189,0,2.232,3.405,0.303,0,0.832,0.605,0.795,0.341,1.249,0.189,2.762,3.594,0.038,1.854,0.038,0,0,0.227,2.119,7.264,5.411,0.114,0.341,0,2.913,2.951,3.14,9.308,7.227,0,5.562,0,1.476,0.908,0.605,1.249,5.713,2.459,1.4,0.151,6.356,0,0.681,0,0,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832,1.4,3.14,0,0.038,0.227,1.173,0,0.076,0,0,0,0,2.913,0.908,0.568,0,0.908,5.713,0.151,2.459,0,0.265,1.097,0.038,0.076,0.076,0,0.681,0,-21.453,9.043,0.53,16.534,2.686,"2023a","PGF2C7",26.4778116153001,1.627,43.0793994980933,22.891,606.103585685835
"637","Germany","hamburg",1990,0.25,1.27,0.683,1,"de",0.25,1.27,0.683,NA,0.25,NA,1.27,NA,0.683,"hamburg","Germany","DE",2,"DE60","Hamburg","Parliament","B90/GR","Greens / Alliance 90 -- Citizens' Movement [East Germany]","Bundnis 90 / Grune - BurgerInnenbewegung",865,0,1263637,988556,980727,"hamburg","DEU","manifesto",41112,"Greens/90","Grüne/Bündnis‘90","Greens/Alliance‘90",1990,1990,1.2,1990,NA,"","2013-01-01T18:16:54.788Z","2021-03-12T10:13:38.444059Z",1582,"2013-01-01T18:34:04.192Z",41,10,10,"02/12/1990",199012,"Greens/Alliance‘90","Greens/90",10,NA,108,999,1990,0.999,NA,1.203,0,NA,8,662,1,10,NA,144,0,0,0,0,0,11.806,0,5.556,0.694,0,0,8.333,4.167,2.083,0,0.694,0,0.694,0,5.556,0.694,2.083,4.167,0.694,0,0,0,1.389,0,0,3.472,0,0.694,0,0,1.389,17.361,3.472,2.083,4.167,0,0.694,0,0,0,0,1.389,0,0,0.694,0,2.778,0,1.389,0,1.389,10.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.972,4.861,0.694,6.25,11.806,"2023a","T5V2K5",0,0,0,11.806,0
"638","Germany","hamburg",1990,0.25,1.27,0.683,1,"de",0.25,1.27,0.683,NA,0.25,NA,1.27,NA,0.683,"hamburg","Germany","DE",2,"DE60","Hamburg","Parliament","FDP","Free Democratic Party","Freie Demokratische Partei",573,117293,1263637,988556,980727,"hamburg","DEU","manifesto",41420,"FDP","Freie Demokratische Partei","Free Democratic Party",1949,2017,14.6,2009,NA,"","2013-01-01T18:18:22.465Z","2021-03-12T10:13:38.431129Z",1996,"2013-01-01T18:34:03.352Z",41,10,10,"02/12/1990",199012,"Free Democratic Party","FDP",40,NA,108,999,1990,0.999,NA,11.032,0,NA,79,662,1,10,NA,687,0,0.291,0,0,1.31,2.475,1.164,3.202,3.348,0.146,0,4.803,0.146,1.019,0,0.728,0.582,3.348,0,0.582,8.297,3.202,1.892,0,0,0,0.146,0.146,0,0.146,11.936,0,0,0.146,0,0,12.809,3.639,3.202,6.114,1.456,4.367,0,0,0,1.019,2.183,0.291,0.291,0.437,0,1.31,0,3.493,0.291,1.892,8.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.892,1.892,8.443,9.316,3.639,"2023a","8TEGUO",11.8650840215425,0,0,9.316,110.53512274469
"639","Germany","hamburg",1990,0.25,1.27,0.683,1,"de",0.25,1.27,0.683,NA,0.25,NA,1.27,NA,0.683,"hamburg","Germany","DE",2,"DE60","Hamburg","Parliament","PDS","Party for Democratic Socialism","Partei des Demokratischen Sozialismus",86,10358,1263637,988556,980727,"hamburg","DEU","manifesto",41221,"PDS","Partei des Demokratischen Sozialismus","Party of Democratic Socialism",1990,2002,5.1,1998,NA,"","2013-01-01T18:17:16.585Z","2021-03-12T10:13:38.452357Z",1682,"2014-02-15T22:47:36.958831Z",41,10,10,"02/12/1990",199012,"Party of Democratic Socialism","PDS",20,NA,108,999,1990,0.999,NA,2.432,0,NA,17,662,1,10,NA,359,0,0.279,0,0,0,4.735,0.279,3.064,1.114,0,0,5.85,5.571,1.393,0.557,0.557,0,0.279,0,2.228,0.279,0.279,1.95,0,0,0,0,1.114,0,0,2.228,1.671,0.557,0,1.393,0,8.357,4.735,4.178,13.37,0,5.571,0,0,0.836,0,0.836,1.114,0.279,1.114,0,6.407,0,4.178,0.279,3.621,9.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.755,3.621,0.279,17.549,5.014,"2023a","LNAKH4",1.04779091928024,0,0,24.791,25.9757846798765
"640","Germany","hamburg",1990,0.25,1.27,0.683,1,"de",0.25,1.27,0.683,NA,0.25,NA,1.27,NA,0.683,"hamburg","Germany","DE",2,"DE60","Hamburg","Parliament","SPD","Social Democratic Party of Germany","Sozialdemokratische Partei Deutschlands",383,402530,1263637,988556,980727,"hamburg","DEU","manifesto",41320,"SPD","Sozialdemokratische Partei Deutschlands","Social Democratic Party of Germany",1949,2017,45.9,1972,NA,"","2013-01-01T18:17:14.259Z","2021-03-12T10:13:38.460026Z",1671,"2013-01-01T18:34:05.600Z",41,10,10,"02/12/1990",199012,"Social Democratic Party of Germany","SPD",30,NA,108,999,1990,0.999,NA,33.46,0,NA,239,662,1,10,NA,263,0,0,0,0,0.38,6.844,0.38,4.183,1.901,0,0,0.38,2.662,0,0,0.38,0,2.662,0.38,2.281,0,2.662,4.943,0,0.38,0,0,2.281,0,0,6.844,0,0,0,0,0,22.814,0.38,5.703,4.943,0,0.76,0,0,0.38,0,0,0,0.38,0.38,0,12.548,0,2.281,0,2.662,7.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.179,4.943,0,10.646,7.224,"2023a","BJDL8N",40.7189880998143,0,0,22.434,913.489779031233
