country_name,region,year,avg_gini,im_ratio,ed_ratio,delta_gini,avg_gini_period,delta_im,avg_im_period,interp_avg_gini,interp_im_ratio,interp_ed_ratio,interp_unemployment,interp_immig,interp_wage_ratio,delta_ed,avg_ed_period,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2939302325581395,0.0,0.9921976744186046,0.304,0.714,0.609,0.431,0.0251,1.12,0.0,0.6303953488372093,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2941590909090909,0.0,0.9858750000000001,0.304,0.714,0.609,0.408,0.0475,1.02,0.0,0.629909090909091,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,0.714,0.609,0.0,0.2943777777777778,0.0,0.9798333333333333,0.304,0.714,0.609,0.408,0.0475,1.12,0.0,0.6294444444444445,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2945869565217391,0.30600000000000005,0.9807065217391304,0.304,1.02,0.649,0.431,0.0251,1.02,0.040000000000000036,0.6298695652173913,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2947872340425532,0.0,0.9815425531914894,0.304,1.02,0.649,0.431,0.0251,1.12,0.0,0.6302765957446809,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2949791666666666,0.0,0.98234375,0.304,1.02,0.649,0.408,0.0475,1.02,0.0,0.6306666666666667,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,OTHER,,,,3839.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0
France,normandie,2007,0.304,1.02,0.649,0.0,0.2951632653061224,0.0,0.9831122448979591,0.304,1.02,0.649,0.408,0.0475,1.12,0.0,0.6310408163265306,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,CEN,,,,18408.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,FG,Left Front,Front de Gauche,4363.0,29947.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,FN,National Front / National Rally,Front National / Rassemblement national,433.0,69621.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,NCE,New Centre,Nouveau centre,1255.0,27817.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,OTHER,,,,7577.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,4987.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,OTHER LEFT,other left,divers gauche,126.0,35602.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,OTHER RIGHT,other right,divers droite,1776.0,21751.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,32275.0,1079188.0,644494.0,634191.0
France,normandie,2012,0.327,1.09,0.598,0.02300000000000002,0.2958,0.07000000000000006,0.9852500000000001,0.327,1.09,0.598,0.422,0.0376,0.922,-0.051000000000000045,0.63038,PRV,Radical [Socialist] Party,Parti radical [socialiste],14.0,496.0,1079188.0,644494.0,634191.0
