country_name,cleaned_region_x,year,avg_gini,im_ratio,ed_ratio,flag,country_y,interp_gini,interp_im,interp_ed,delta_gini,avg_gini_period,delta_im,avg_im_period,delta_ed,avg_ed_period,predicted_region,country,country_code,nutslevel,nuts2,regionname,type,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote,cleaned_region_y
France,normandie,2002,0.298,0.939,0.624,1.0,fr,0.298,0.939,0.624,0.01699999999999996,0.29883333333333334,-0.281,1.0199166666666668,0.013000000000000012,0.6118333333333333,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,119453.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,0.939,0.624,1.0,fr,0.298,0.939,0.624,0.01699999999999996,0.29883333333333334,-0.281,1.0199166666666668,0.013000000000000012,0.6118333333333333,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,REEP,,,3156.0,5278.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,0.939,0.624,1.0,fr,0.298,0.939,0.624,0.01699999999999996,0.29883333333333334,-0.281,1.0199166666666668,0.013000000000000012,0.6118333333333333,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,53060.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,0.939,0.624,1.0,fr,0.298,0.939,0.624,0.01699999999999996,0.29883333333333334,-0.281,1.0199166666666668,0.013000000000000012,0.6118333333333333,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,197665.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,0.939,0.624,1.0,fr,0.298,0.939,0.624,0.01699999999999996,0.29883333333333334,-0.281,1.0199166666666668,0.013000000000000012,0.6118333333333333,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,27279.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIV,other,other,1898.0,4852.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVECO,other,other,1898.0,7270.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DL,,,4364.0,31544.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,58979.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,GE++,Ecology Generation,Generation ecologie,1273.0,24256.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LCR,Revolutionary Communist League,Ligue communiste revolutionnaire,1506.0,8765.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LO,,,617.0,9675.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MNR,,,1634.0,5128.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MPF,,,364.0,4213.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,7300.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,3955.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,5375.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,32649.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,23202.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,18291.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,119453.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,REEP,,,3156.0,5278.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,53060.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,197665.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.298,1.18,0.664,1.0,fr,0.298,1.18,0.664,0.0,0.29871428571428577,0.241,1.0427857142857142,0.040000000000000036,0.6192857142857143,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,27279.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIV,other,other,1898.0,4852.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVECO,other,other,1898.0,7270.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DL,,,4364.0,31544.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,58979.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,GE++,Ecology Generation,Generation ecologie,1273.0,24256.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LCR,Revolutionary Communist League,Ligue communiste revolutionnaire,1506.0,8765.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LO,,,617.0,9675.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MNR,,,1634.0,5128.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MPF,,,364.0,4213.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,7300.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,3955.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,5375.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,32649.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,23202.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,18291.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,119453.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,REEP,,,3156.0,5278.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,53060.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,197665.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,0.939,0.624,1.0,fr,0.289,0.939,0.624,-0.009000000000000008,0.2975,-0.241,1.0298125,-0.040000000000000036,0.619875,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,27279.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIV,other,other,1898.0,4852.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVECO,other,other,1898.0,7270.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DL,,,4364.0,31544.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,58979.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,GE++,Ecology Generation,Generation ecologie,1273.0,24256.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LCR,Revolutionary Communist League,Ligue communiste revolutionnaire,1506.0,8765.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,LO,,,617.0,9675.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MNR,,,1634.0,5128.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MPF,,,364.0,4213.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,7300.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,3955.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,5375.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,32649.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,23202.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,18291.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,119453.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,REEP,,,3156.0,5278.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UDF,Union for French Democracy,Union pour la democratie francaise,213.0,53060.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,197665.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2002,0.289,1.18,0.664,1.0,fr,0.289,1.18,0.664,0.0,0.29655555555555557,0.241,1.0465,0.040000000000000036,0.6247777777777778,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,27279.0,1033346.0,661751.0,648189.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,DIVERS,other,other,1898.0,5386.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,FN,National Front / National Rally,Front National / Rassemblement national,433.0,24219.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MAJORITE PRESIDENTIELLE,,,,32716.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MODEM,Democratic Movement,Mouvement Democrate,496.0,41551.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,MOUVEMENT POUR LA FRANCE,,,364.0,7067.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER,,,,3839.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER FAR-LEFT,other far-left,extreme gauche,1594.0,24927.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER LEFT,other left,divers gauche,126.0,14431.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,OTHER RIGHT,other right,divers droite,1776.0,33035.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PCF,French Communist Party,Parti communiste francaise,1251.0,12724.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PRG,Radical Party of the Left,Parti radical de gauche,1783.0,17534.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,PS,Socialist Party,Parti socialiste,1478.0,145362.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,UMP,,,1595.0,259645.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,0.714,0.609,1.0,fr,0.292,0.714,0.609,0.0030000000000000027,0.2961,-0.46599999999999997,1.01325,-0.05500000000000005,0.6232,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,VERTS,Greens,Les Verts,1108.0,19245.0,1074191.0,667664.0,655736.0,basse-normandie 
France,normandie,2007,0.292,1.02,0.649,1.0,fr,0.292,1.02,0.649,0.0,0.2957272727272727,0.30600000000000005,1.0138636363636364,0.040000000000000036,0.6255454545454545,basse-normandie ,France,FR,2.0,FRD1,Basse-Normandie ,Parliament,CHASSE PECHE NATURE TRADITIONS,,,1313.0,14055.0,1074191.0,667664.0,655736.0,basse-normandie 
